Valid_From_UTC,Valid_To_UTC,Valid_From_Local,Valid_To_Local,Price_Inc_VAT,Price_Ex_VAT
4/6/24 23:30,4/7/24 0:00,4/7/24 0:30,4/7/24 1:00,1.05,1
4/7/24 0:00,4/7/24 0:30,4/7/24 1:00,4/7/24 1:30,-0.34,-0.32
4/7/24 0:30,4/7/24 1:00,4/7/24 1:30,4/7/24 2:00,-0.81,-0.77
4/7/24 1:00,4/7/24 1:30,4/7/24 2:00,4/7/24 2:30,-0.34,-0.32
4/7/24 1:30,4/7/24 2:00,4/7/24 2:30,4/7/24 3:00,-1.16,-1.1
4/7/24 2:00,4/7/24 2:30,4/7/24 3:00,4/7/24 3:30,-0.34,-0.32
4/7/24 2:30,4/7/24 3:00,4/7/24 3:30,4/7/24 4:00,-0.67,-0.64
4/7/24 3:00,4/7/24 3:30,4/7/24 4:00,4/7/24 4:30,-0.34,-0.32
4/7/24 3:30,4/7/24 4:00,4/7/24 4:30,4/7/24 5:00,-0.48,-0.46
4/7/24 4:00,4/7/24 4:30,4/7/24 5:00,4/7/24 5:30,-0.34,-0.32
4/7/24 4:30,4/7/24 5:00,4/7/24 5:30,4/7/24 6:00,-0.32,-0.3
4/7/24 5:00,4/7/24 5:30,4/7/24 6:00,4/7/24 6:30,-1.68,-1.6
4/7/24 5:30,4/7/24 6:00,4/7/24 6:30,4/7/24 7:00,-0.34,-0.32
4/7/24 6:00,4/7/24 6:30,4/7/24 7:00,4/7/24 7:30,-0.63,-0.6
4/7/24 6:30,4/7/24 7:00,4/7/24 7:30,4/7/24 8:00,0.21,0.2
4/7/24 7:00,4/7/24 7:30,4/7/24 8:00,4/7/24 8:30,-0.34,-0.32
4/7/24 7:30,4/7/24 8:00,4/7/24 8:30,4/7/24 9:00,0.17,0.16
4/7/24 8:00,4/7/24 8:30,4/7/24 9:00,4/7/24 9:30,0.71,0.68
4/7/24 8:30,4/7/24 9:00,4/7/24 9:30,4/7/24 10:00,1.47,1.4
4/7/24 9:00,4/7/24 9:30,4/7/24 10:00,4/7/24 10:30,0.63,0.6
4/7/24 9:30,4/7/24 10:00,4/7/24 10:30,4/7/24 11:00,0.45,0.43
4/7/24 10:00,4/7/24 10:30,4/7/24 11:00,4/7/24 11:30,-0.34,-0.32
4/7/24 10:30,4/7/24 11:00,4/7/24 11:30,4/7/24 12:00,-0.34,-0.32
4/7/24 11:00,4/7/24 11:30,4/7/24 12:00,4/7/24 12:30,-0.84,-0.8
4/7/24 11:30,4/7/24 12:00,4/7/24 12:30,4/7/24 13:00,-0.42,-0.4
4/7/24 12:00,4/7/24 12:30,4/7/24 13:00,4/7/24 13:30,-1.66,-1.58
4/7/24 12:30,4/7/24 13:00,4/7/24 13:30,4/7/24 14:00,-1.68,-1.6
4/7/24 13:00,4/7/24 13:30,4/7/24 14:00,4/7/24 14:30,-0.21,-0.2
4/7/24 13:30,4/7/24 14:00,4/7/24 14:30,4/7/24 15:00,0,0
4/7/24 14:00,4/7/24 14:30,4/7/24 15:00,4/7/24 15:30,-0.9,-0.86
4/7/24 14:30,4/7/24 15:00,4/7/24 15:30,4/7/24 16:00,0,0
4/7/24 15:00,4/7/24 15:30,4/7/24 16:00,4/7/24 16:30,12.6,12
4/7/24 15:30,4/7/24 16:00,4/7/24 16:30,4/7/24 17:00,13.5,12.86
4/7/24 16:00,4/7/24 16:30,4/7/24 17:00,4/7/24 17:30,16.49,15.7
4/7/24 16:30,4/7/24 17:00,4/7/24 17:30,4/7/24 18:00,18.86,17.96
4/7/24 17:00,4/7/24 17:30,4/7/24 18:00,4/7/24 18:30,22.01,20.96
4/7/24 17:30,4/7/24 18:00,4/7/24 18:30,4/7/24 19:00,22.34,21.28
4/7/24 18:00,4/7/24 18:30,4/7/24 19:00,4/7/24 19:30,10.35,9.86
4/7/24 18:30,4/7/24 19:00,4/7/24 19:30,4/7/24 20:00,10.08,9.6
4/7/24 19:00,4/7/24 19:30,4/7/24 20:00,4/7/24 20:30,10.5,10
4/7/24 19:30,4/7/24 20:00,4/7/24 20:30,4/7/24 21:00,8.78,8.36
4/7/24 20:00,4/7/24 20:30,4/7/24 21:00,4/7/24 21:30,11,10.48
4/7/24 20:30,4/7/24 21:00,4/7/24 21:30,4/7/24 22:00,6.85,6.52
4/7/24 21:00,4/7/24 21:30,4/7/24 22:00,4/7/24 22:30,8.82,8.4
4/7/24 21:30,4/7/24 22:00,4/7/24 22:30,4/7/24 23:00,3.15,3
4/7/24 22:00,4/7/24 22:30,4/7/24 23:00,4/7/24 23:30,5.46,5.2
4/7/24 22:30,4/7/24 23:00,4/7/24 23:30,4/8/24 0:00,3.15,3
4/7/24 23:00,4/7/24 23:30,4/8/24 0:00,4/8/24 0:30,4.2,4
4/7/24 23:30,4/8/24 0:00,4/8/24 0:30,4/8/24 1:00,4.37,4.16
4/8/24 0:00,4/8/24 0:30,4/8/24 1:00,4/8/24 1:30,5.04,4.8
4/8/24 0:30,4/8/24 1:00,4/8/24 1:30,4/8/24 2:00,7.56,7.2
4/8/24 1:00,4/8/24 1:30,4/8/24 2:00,4/8/24 2:30,6.59,6.28
4/8/24 1:30,4/8/24 2:00,4/8/24 2:30,4/8/24 3:00,7.04,6.7
4/8/24 2:00,4/8/24 2:30,4/8/24 3:00,4/8/24 3:30,7.25,6.9
4/8/24 2:30,4/8/24 3:00,4/8/24 3:30,4/8/24 4:00,7.43,7.08
4/8/24 3:00,4/8/24 3:30,4/8/24 4:00,4/8/24 4:30,6.57,6.26
4/8/24 3:30,4/8/24 4:00,4/8/24 4:30,4/8/24 5:00,8.06,7.68
4/8/24 4:00,4/8/24 4:30,4/8/24 5:00,4/8/24 5:30,10.29,9.8
4/8/24 4:30,4/8/24 5:00,4/8/24 5:30,4/8/24 6:00,11.99,11.42
4/8/24 5:00,4/8/24 5:30,4/8/24 6:00,4/8/24 6:30,14.28,13.6
4/8/24 5:30,4/8/24 6:00,4/8/24 6:30,4/8/24 7:00,14.26,13.58
4/8/24 6:00,4/8/24 6:30,4/8/24 7:00,4/8/24 7:30,12.43,11.84
4/8/24 6:30,4/8/24 7:00,4/8/24 7:30,4/8/24 8:00,16.84,16.04
4/8/24 7:00,4/8/24 7:30,4/8/24 8:00,4/8/24 8:30,14.01,13.34
4/8/24 7:30,4/8/24 8:00,4/8/24 8:30,4/8/24 9:00,15.75,15
4/8/24 8:00,4/8/24 8:30,4/8/24 9:00,4/8/24 9:30,14.7,14
4/8/24 8:30,4/8/24 9:00,4/8/24 9:30,4/8/24 10:00,15.12,14.4
4/8/24 9:00,4/8/24 9:30,4/8/24 10:00,4/8/24 10:30,13.86,13.2
4/8/24 9:30,4/8/24 10:00,4/8/24 10:30,4/8/24 11:00,13.86,13.2
4/8/24 10:00,4/8/24 10:30,4/8/24 11:00,4/8/24 11:30,13.71,13.06
4/8/24 10:30,4/8/24 11:00,4/8/24 11:30,4/8/24 12:00,13.65,13
4/8/24 11:00,4/8/24 11:30,4/8/24 12:00,4/8/24 12:30,14.7,14
4/8/24 11:30,4/8/24 12:00,4/8/24 12:30,4/8/24 13:00,14.78,14.08
4/8/24 12:00,4/8/24 12:30,4/8/24 13:00,4/8/24 13:30,14.7,14
4/8/24 12:30,4/8/24 13:00,4/8/24 13:30,4/8/24 14:00,13.76,13.1
4/8/24 13:00,4/8/24 13:30,4/8/24 14:00,4/8/24 14:30,14.28,13.6
4/8/24 13:30,4/8/24 14:00,4/8/24 14:30,4/8/24 15:00,13.15,12.52
4/8/24 14:00,4/8/24 14:30,4/8/24 15:00,4/8/24 15:30,12.39,11.8
4/8/24 14:30,4/8/24 15:00,4/8/24 15:30,4/8/24 16:00,12.6,12
4/8/24 15:00,4/8/24 15:30,4/8/24 16:00,4/8/24 16:30,27.09,25.8
4/8/24 15:30,4/8/24 16:00,4/8/24 16:30,4/8/24 17:00,28.98,27.6
4/8/24 16:00,4/8/24 16:30,4/8/24 17:00,4/8/24 17:30,30.66,29.2
4/8/24 16:30,4/8/24 17:00,4/8/24 17:30,4/8/24 18:00,32.76,31.2
4/8/24 17:00,4/8/24 17:30,4/8/24 18:00,4/8/24 18:30,33.1,31.52
4/8/24 17:30,4/8/24 18:00,4/8/24 18:30,4/8/24 19:00,32.51,30.96
4/8/24 18:00,4/8/24 18:30,4/8/24 19:00,4/8/24 19:30,18.48,17.6
4/8/24 18:30,4/8/24 19:00,4/8/24 19:30,4/8/24 20:00,17.81,16.96
4/8/24 19:00,4/8/24 19:30,4/8/24 20:00,4/8/24 20:30,14.68,13.98
4/8/24 19:30,4/8/24 20:00,4/8/24 20:30,4/8/24 21:00,14.27,13.59
4/8/24 20:00,4/8/24 20:30,4/8/24 21:00,4/8/24 21:30,13.73,13.08
4/8/24 20:30,4/8/24 21:00,4/8/24 21:30,4/8/24 22:00,12.05,11.48
4/8/24 21:00,4/8/24 21:30,4/8/24 22:00,4/8/24 22:30,14.05,13.38
4/8/24 21:30,4/8/24 22:00,4/8/24 22:30,4/8/24 23:00,13.23,12.6
4/8/24 22:00,4/8/24 22:30,4/8/24 23:00,4/8/24 23:30,14.11,13.44
4/8/24 22:30,4/8/24 23:00,4/8/24 23:30,4/9/24 0:00,13.55,12.9
4/8/24 23:00,4/8/24 23:30,4/9/24 0:00,4/9/24 0:30,11.76,11.2
4/8/24 23:30,4/9/24 0:00,4/9/24 0:30,4/9/24 1:00,11.76,11.2
4/9/24 0:00,4/9/24 0:30,4/9/24 1:00,4/9/24 1:30,11.13,10.6
4/9/24 0:30,4/9/24 1:00,4/9/24 1:30,4/9/24 2:00,11.13,10.6
4/9/24 1:00,4/9/24 1:30,4/9/24 2:00,4/9/24 2:30,11.49,10.94
4/9/24 1:30,4/9/24 2:00,4/9/24 2:30,4/9/24 3:00,9.47,9.02
4/9/24 2:00,4/9/24 2:30,4/9/24 3:00,4/9/24 3:30,8.19,7.8
4/9/24 2:30,4/9/24 3:00,4/9/24 3:30,4/9/24 4:00,7.04,6.7
4/9/24 3:00,4/9/24 3:30,4/9/24 4:00,4/9/24 4:30,7.33,6.98
4/9/24 3:30,4/9/24 4:00,4/9/24 4:30,4/9/24 5:00,5.88,5.6
4/9/24 4:00,4/9/24 4:30,4/9/24 5:00,4/9/24 5:30,7.35,7
4/9/24 4:30,4/9/24 5:00,4/9/24 5:30,4/9/24 6:00,8.46,8.06
4/9/24 5:00,4/9/24 5:30,4/9/24 6:00,4/9/24 6:30,10.5,10
4/9/24 5:30,4/9/24 6:00,4/9/24 6:30,4/9/24 7:00,13.65,13
4/9/24 6:00,4/9/24 6:30,4/9/24 7:00,4/9/24 7:30,12.37,11.78
4/9/24 6:30,4/9/24 7:00,4/9/24 7:30,4/9/24 8:00,14.91,14.2
4/9/24 7:00,4/9/24 7:30,4/9/24 8:00,4/9/24 8:30,13.5,12.86
4/9/24 7:30,4/9/24 8:00,4/9/24 8:30,4/9/24 9:00,13.86,13.2
4/9/24 8:00,4/9/24 8:30,4/9/24 9:00,4/9/24 9:30,14.26,13.58
4/9/24 8:30,4/9/24 9:00,4/9/24 9:30,4/9/24 10:00,13.61,12.96
4/9/24 9:00,4/9/24 9:30,4/9/24 10:00,4/9/24 10:30,12.96,12.34
4/9/24 9:30,4/9/24 10:00,4/9/24 10:30,4/9/24 11:00,11.55,11
4/9/24 10:00,4/9/24 10:30,4/9/24 11:00,4/9/24 11:30,8.82,8.4
4/9/24 10:30,4/9/24 11:00,4/9/24 11:30,4/9/24 12:00,8.82,8.4
4/9/24 11:00,4/9/24 11:30,4/9/24 12:00,4/9/24 12:30,8.4,8
4/9/24 11:30,4/9/24 12:00,4/9/24 12:30,4/9/24 13:00,5.25,5
4/9/24 12:00,4/9/24 12:30,4/9/24 13:00,4/9/24 13:30,4.6,4.38
4/9/24 12:30,4/9/24 13:00,4/9/24 13:30,4/9/24 14:00,2.46,2.34
4/9/24 13:00,4/9/24 13:30,4/9/24 14:00,4/9/24 14:30,3.15,3
4/9/24 13:30,4/9/24 14:00,4/9/24 14:30,4/9/24 15:00,0.84,0.8
4/9/24 14:00,4/9/24 14:30,4/9/24 15:00,4/9/24 15:30,2.1,2
4/9/24 14:30,4/9/24 15:00,4/9/24 15:30,4/9/24 16:00,2.94,2.8
4/9/24 15:00,4/9/24 15:30,4/9/24 16:00,4/9/24 16:30,15.96,15.2
4/9/24 15:30,4/9/24 16:00,4/9/24 16:30,4/9/24 17:00,20.33,19.36
4/9/24 16:00,4/9/24 16:30,4/9/24 17:00,4/9/24 17:30,21,20
4/9/24 16:30,4/9/24 17:00,4/9/24 17:30,4/9/24 18:00,23.52,22.4
4/9/24 17:00,4/9/24 17:30,4/9/24 18:00,4/9/24 18:30,25.83,24.6
4/9/24 17:30,4/9/24 18:00,4/9/24 18:30,4/9/24 19:00,26.25,25
4/9/24 18:00,4/9/24 18:30,4/9/24 19:00,4/9/24 19:30,13.46,12.82
4/9/24 18:30,4/9/24 19:00,4/9/24 19:30,4/9/24 20:00,13.78,13.12
4/9/24 19:00,4/9/24 19:30,4/9/24 20:00,4/9/24 20:30,14.07,13.4
4/9/24 19:30,4/9/24 20:00,4/9/24 20:30,4/9/24 21:00,13.31,12.68
4/9/24 20:00,4/9/24 20:30,4/9/24 21:00,4/9/24 21:30,12.08,11.5
4/9/24 20:30,4/9/24 21:00,4/9/24 21:30,4/9/24 22:00,10.02,9.54
4/9/24 21:00,4/9/24 21:30,4/9/24 22:00,4/9/24 22:30,10.08,9.6
4/9/24 21:30,4/9/24 22:00,4/9/24 22:30,4/9/24 23:00,6.09,5.8
4/9/24 22:00,4/9/24 22:30,4/9/24 23:00,4/9/24 23:30,4.2,4
4/9/24 22:30,4/9/24 23:00,4/9/24 23:30,4/10/24 0:00,0.84,0.8
4/9/24 23:00,4/9/24 23:30,4/10/24 0:00,4/10/24 0:30,0.95,0.9
4/9/24 23:30,4/10/24 0:00,4/10/24 0:30,4/10/24 1:00,1.33,1.27
4/10/24 0:00,4/10/24 0:30,4/10/24 1:00,4/10/24 1:30,0.84,0.8
4/10/24 0:30,4/10/24 1:00,4/10/24 1:30,4/10/24 2:00,3.36,3.2
4/10/24 1:00,4/10/24 1:30,4/10/24 2:00,4/10/24 2:30,2.52,2.4
4/10/24 1:30,4/10/24 2:00,4/10/24 2:30,4/10/24 3:00,3.78,3.6
4/10/24 2:00,4/10/24 2:30,4/10/24 3:00,4/10/24 3:30,4.12,3.92
4/10/24 2:30,4/10/24 3:00,4/10/24 3:30,4/10/24 4:00,5.96,5.68
4/10/24 3:00,4/10/24 3:30,4/10/24 4:00,4/10/24 4:30,7.33,6.98
4/10/24 3:30,4/10/24 4:00,4/10/24 4:30,4/10/24 5:00,7.46,7.1
4/10/24 4:00,4/10/24 4:30,4/10/24 5:00,4/10/24 5:30,10.5,10
4/10/24 4:30,4/10/24 5:00,4/10/24 5:30,4/10/24 6:00,11.55,11
4/10/24 5:00,4/10/24 5:30,4/10/24 6:00,4/10/24 6:30,15.79,15.04
4/10/24 5:30,4/10/24 6:00,4/10/24 6:30,4/10/24 7:00,16.09,15.32
4/10/24 6:00,4/10/24 6:30,4/10/24 7:00,4/10/24 7:30,17.68,16.84
4/10/24 6:30,4/10/24 7:00,4/10/24 7:30,4/10/24 8:00,19.72,18.78
4/10/24 7:00,4/10/24 7:30,4/10/24 8:00,4/10/24 8:30,15.83,15.08
4/10/24 7:30,4/10/24 8:00,4/10/24 8:30,4/10/24 9:00,15.75,15
4/10/24 8:00,4/10/24 8:30,4/10/24 9:00,4/10/24 9:30,15.72,14.97
4/10/24 8:30,4/10/24 9:00,4/10/24 9:30,4/10/24 10:00,14.26,13.58
4/10/24 9:00,4/10/24 9:30,4/10/24 10:00,4/10/24 10:30,12.83,12.22
4/10/24 9:30,4/10/24 10:00,4/10/24 10:30,4/10/24 11:00,12.85,12.24
4/10/24 10:00,4/10/24 10:30,4/10/24 11:00,4/10/24 11:30,13.65,13
4/10/24 10:30,4/10/24 11:00,4/10/24 11:30,4/10/24 12:00,13.86,13.2
4/10/24 11:00,4/10/24 11:30,4/10/24 12:00,4/10/24 12:30,12.29,11.7
4/10/24 11:30,4/10/24 12:00,4/10/24 12:30,4/10/24 13:00,11.09,10.56
4/10/24 12:00,4/10/24 12:30,4/10/24 13:00,4/10/24 13:30,9.45,9
4/10/24 12:30,4/10/24 13:00,4/10/24 13:30,4/10/24 14:00,6.51,6.2
4/10/24 13:00,4/10/24 13:30,4/10/24 14:00,4/10/24 14:30,5.67,5.4
4/10/24 13:30,4/10/24 14:00,4/10/24 14:30,4/10/24 15:00,4.2,4
4/10/24 14:00,4/10/24 14:30,4/10/24 15:00,4/10/24 15:30,7.12,6.78
4/10/24 14:30,4/10/24 15:00,4/10/24 15:30,4/10/24 16:00,8.11,7.72
4/10/24 15:00,4/10/24 15:30,4/10/24 16:00,4/10/24 16:30,22.51,21.44
4/10/24 15:30,4/10/24 16:00,4/10/24 16:30,4/10/24 17:00,24.76,23.58
4/10/24 16:00,4/10/24 16:30,4/10/24 17:00,4/10/24 17:30,25.42,24.21
4/10/24 16:30,4/10/24 17:00,4/10/24 17:30,4/10/24 18:00,27.05,25.76
4/10/24 17:00,4/10/24 17:30,4/10/24 18:00,4/10/24 18:30,29.46,28.06
4/10/24 17:30,4/10/24 18:00,4/10/24 18:30,4/10/24 19:00,28.9,27.52
4/10/24 18:00,4/10/24 18:30,4/10/24 19:00,4/10/24 19:30,16.17,15.4
4/10/24 18:30,4/10/24 19:00,4/10/24 19:30,4/10/24 20:00,15.12,14.4
4/10/24 19:00,4/10/24 19:30,4/10/24 20:00,4/10/24 20:30,15.69,14.94
4/10/24 19:30,4/10/24 20:00,4/10/24 20:30,4/10/24 21:00,14.7,14
4/10/24 20:00,4/10/24 20:30,4/10/24 21:00,4/10/24 21:30,13.44,12.8
4/10/24 20:30,4/10/24 21:00,4/10/24 21:30,4/10/24 22:00,8.9,8.48
4/10/24 21:00,4/10/24 21:30,4/10/24 22:00,4/10/24 22:30,7.08,6.74
4/10/24 21:30,4/10/24 22:00,4/10/24 22:30,4/10/24 23:00,0.21,0.2
4/10/24 22:00,4/10/24 22:30,4/10/24 23:00,4/10/24 23:30,2.1,2
4/10/24 22:30,4/10/24 23:00,4/10/24 23:30,4/11/24 0:00,-0.19,-0.18
4/10/24 23:00,4/10/24 23:30,4/11/24 0:00,4/11/24 0:30,-1.18,-1.12
4/10/24 23:30,4/11/24 0:00,4/11/24 0:30,4/11/24 1:00,-1.47,-1.4
4/11/24 0:00,4/11/24 0:30,4/11/24 1:00,4/11/24 1:30,-2.1,-2
4/11/24 0:30,4/11/24 1:00,4/11/24 1:30,4/11/24 2:00,-0.23,-0.22
4/11/24 1:00,4/11/24 1:30,4/11/24 2:00,4/11/24 2:30,-1.03,-0.98
4/11/24 1:30,4/11/24 2:00,4/11/24 2:30,4/11/24 3:00,-2.1,-2
4/11/24 2:00,4/11/24 2:30,4/11/24 3:00,4/11/24 3:30,0.11,0.1
4/11/24 2:30,4/11/24 3:00,4/11/24 3:30,4/11/24 4:00,0.11,0.1
4/11/24 3:00,4/11/24 3:30,4/11/24 4:00,4/11/24 4:30,0.17,0.16
4/11/24 3:30,4/11/24 4:00,4/11/24 4:30,4/11/24 5:00,0.15,0.14
4/11/24 4:00,4/11/24 4:30,4/11/24 5:00,4/11/24 5:30,1.47,1.4
4/11/24 4:30,4/11/24 5:00,4/11/24 5:30,4/11/24 6:00,3.7,3.52
4/11/24 5:00,4/11/24 5:30,4/11/24 6:00,4/11/24 6:30,5.15,4.9
4/11/24 5:30,4/11/24 6:00,4/11/24 6:30,4/11/24 7:00,10.5,10
4/11/24 6:00,4/11/24 6:30,4/11/24 7:00,4/11/24 7:30,8.82,8.4
4/11/24 6:30,4/11/24 7:00,4/11/24 7:30,4/11/24 8:00,13.44,12.8
4/11/24 7:00,4/11/24 7:30,4/11/24 8:00,4/11/24 8:30,10.44,9.94
4/11/24 7:30,4/11/24 8:00,4/11/24 8:30,4/11/24 9:00,12.01,11.44
4/11/24 8:00,4/11/24 8:30,4/11/24 9:00,4/11/24 9:30,12.92,12.3
4/11/24 8:30,4/11/24 9:00,4/11/24 9:30,4/11/24 10:00,12.24,11.66
4/11/24 9:00,4/11/24 9:30,4/11/24 10:00,4/11/24 10:30,12.6,12
4/11/24 9:30,4/11/24 10:00,4/11/24 10:30,4/11/24 11:00,12.38,11.79
4/11/24 10:00,4/11/24 10:30,4/11/24 11:00,4/11/24 11:30,12.89,12.28
4/11/24 10:30,4/11/24 11:00,4/11/24 11:30,4/11/24 12:00,12.89,12.28
4/11/24 11:00,4/11/24 11:30,4/11/24 12:00,4/11/24 12:30,13.06,12.44
4/11/24 11:30,4/11/24 12:00,4/11/24 12:30,4/11/24 13:00,14.04,13.37
4/11/24 12:00,4/11/24 12:30,4/11/24 13:00,4/11/24 13:30,14.7,14
4/11/24 12:30,4/11/24 13:00,4/11/24 13:30,4/11/24 14:00,12.89,12.28
4/11/24 13:00,4/11/24 13:30,4/11/24 14:00,4/11/24 14:30,13.23,12.6
4/11/24 13:30,4/11/24 14:00,4/11/24 14:30,4/11/24 15:00,13.23,12.6
4/11/24 14:00,4/11/24 14:30,4/11/24 15:00,4/11/24 15:30,12.45,11.86
4/11/24 14:30,4/11/24 15:00,4/11/24 15:30,4/11/24 16:00,12.37,11.78
4/11/24 15:00,4/11/24 15:30,4/11/24 16:00,4/11/24 16:30,25.7,24.48
4/11/24 15:30,4/11/24 16:00,4/11/24 16:30,4/11/24 17:00,26.04,24.8
4/11/24 16:00,4/11/24 16:30,4/11/24 17:00,4/11/24 17:30,26.61,25.34
4/11/24 16:30,4/11/24 17:00,4/11/24 17:30,4/11/24 18:00,29.19,27.8
4/11/24 17:00,4/11/24 17:30,4/11/24 18:00,4/11/24 18:30,29.17,27.78
4/11/24 17:30,4/11/24 18:00,4/11/24 18:30,4/11/24 19:00,28.35,27
4/11/24 18:00,4/11/24 18:30,4/11/24 19:00,4/11/24 19:30,16.51,15.72
4/11/24 18:30,4/11/24 19:00,4/11/24 19:30,4/11/24 20:00,15.46,14.72
4/11/24 19:00,4/11/24 19:30,4/11/24 20:00,4/11/24 20:30,13.42,12.78
4/11/24 19:30,4/11/24 20:00,4/11/24 20:30,4/11/24 21:00,13.65,13
4/11/24 20:00,4/11/24 20:30,4/11/24 21:00,4/11/24 21:30,13.73,13.08
4/11/24 20:30,4/11/24 21:00,4/11/24 21:30,4/11/24 22:00,11.97,11.4
4/11/24 21:00,4/11/24 21:30,4/11/24 22:00,4/11/24 22:30,11.97,11.4
4/11/24 21:30,4/11/24 22:00,4/11/24 22:30,4/11/24 23:00,7.46,7.1
4/11/24 22:00,4/11/24 22:30,4/11/24 23:00,4/11/24 23:30,5.04,4.8
4/11/24 22:30,4/11/24 23:00,4/11/24 23:30,4/12/24 0:00,1.05,1
4/11/24 23:00,4/11/24 23:30,4/12/24 0:00,4/12/24 0:30,2.44,2.32
4/11/24 23:30,4/12/24 0:00,4/12/24 0:30,4/12/24 1:00,2.1,2
4/12/24 0:00,4/12/24 0:30,4/12/24 1:00,4/12/24 1:30,2.94,2.8
4/12/24 0:30,4/12/24 1:00,4/12/24 1:30,4/12/24 2:00,2.79,2.66
4/12/24 1:00,4/12/24 1:30,4/12/24 2:00,4/12/24 2:30,2.29,2.18
4/12/24 1:30,4/12/24 2:00,4/12/24 2:30,4/12/24 3:00,2.08,1.98
4/12/24 2:00,4/12/24 2:30,4/12/24 3:00,4/12/24 3:30,1.68,1.6
4/12/24 2:30,4/12/24 3:00,4/12/24 3:30,4/12/24 4:00,1.6,1.52
4/12/24 3:00,4/12/24 3:30,4/12/24 4:00,4/12/24 4:30,1.68,1.6
4/12/24 3:30,4/12/24 4:00,4/12/24 4:30,4/12/24 5:00,1.91,1.82
4/12/24 4:00,4/12/24 4:30,4/12/24 5:00,4/12/24 5:30,3.28,3.12
4/12/24 4:30,4/12/24 5:00,4/12/24 5:30,4/12/24 6:00,7.35,7
4/12/24 5:00,4/12/24 5:30,4/12/24 6:00,4/12/24 6:30,11.17,10.64
4/12/24 5:30,4/12/24 6:00,4/12/24 6:30,4/12/24 7:00,14.45,13.76
4/12/24 6:00,4/12/24 6:30,4/12/24 7:00,4/12/24 7:30,10.5,10
4/12/24 6:30,4/12/24 7:00,4/12/24 7:30,4/12/24 8:00,14.13,13.46
4/12/24 7:00,4/12/24 7:30,4/12/24 8:00,4/12/24 8:30,11.55,11
4/12/24 7:30,4/12/24 8:00,4/12/24 8:30,4/12/24 9:00,11.49,10.94
4/12/24 8:00,4/12/24 8:30,4/12/24 9:00,4/12/24 9:30,10.08,9.6
4/12/24 8:30,4/12/24 9:00,4/12/24 9:30,4/12/24 10:00,8.4,8
4/12/24 9:00,4/12/24 9:30,4/12/24 10:00,4/12/24 10:30,5.23,4.98
4/12/24 9:30,4/12/24 10:00,4/12/24 10:30,4/12/24 11:00,3.85,3.67
4/12/24 10:00,4/12/24 10:30,4/12/24 11:00,4/12/24 11:30,1.87,1.78
4/12/24 10:30,4/12/24 11:00,4/12/24 11:30,4/12/24 12:00,0.42,0.4
4/12/24 11:00,4/12/24 11:30,4/12/24 12:00,4/12/24 12:30,2.1,2
4/12/24 11:30,4/12/24 12:00,4/12/24 12:30,4/12/24 13:00,0,0
4/12/24 12:00,4/12/24 12:30,4/12/24 13:00,4/12/24 13:30,1.01,0.96
4/12/24 12:30,4/12/24 13:00,4/12/24 13:30,4/12/24 14:00,-1.49,-1.42
4/12/24 13:00,4/12/24 13:30,4/12/24 14:00,4/12/24 14:30,0,0
4/12/24 13:30,4/12/24 14:00,4/12/24 14:30,4/12/24 15:00,0,0
4/12/24 14:00,4/12/24 14:30,4/12/24 15:00,4/12/24 15:30,-0.48,-0.46
4/12/24 14:30,4/12/24 15:00,4/12/24 15:30,4/12/24 16:00,-0.04,-0.04
4/12/24 15:00,4/12/24 15:30,4/12/24 16:00,4/12/24 16:30,13.94,13.28
4/12/24 15:30,4/12/24 16:00,4/12/24 16:30,4/12/24 17:00,17.58,16.74
4/12/24 16:00,4/12/24 16:30,4/12/24 17:00,4/12/24 17:30,19.18,18.27
4/12/24 16:30,4/12/24 17:00,4/12/24 17:30,4/12/24 18:00,23,21.9
4/12/24 17:00,4/12/24 17:30,4/12/24 18:00,4/12/24 18:30,25.2,24
4/12/24 17:30,4/12/24 18:00,4/12/24 18:30,4/12/24 19:00,25.2,24
4/12/24 18:00,4/12/24 18:30,4/12/24 19:00,4/12/24 19:30,13.97,13.3
4/12/24 18:30,4/12/24 19:00,4/12/24 19:30,4/12/24 20:00,10.69,10.18
4/12/24 19:00,4/12/24 19:30,4/12/24 20:00,4/12/24 20:30,12.6,12
4/12/24 19:30,4/12/24 20:00,4/12/24 20:30,4/12/24 21:00,11.55,11
4/12/24 20:00,4/12/24 20:30,4/12/24 21:00,4/12/24 21:30,10.5,10
4/12/24 20:30,4/12/24 21:00,4/12/24 21:30,4/12/24 22:00,5.88,5.6
4/12/24 21:00,4/12/24 21:30,4/12/24 22:00,4/12/24 22:30,6.26,5.96
4/12/24 21:30,4/12/24 22:00,4/12/24 22:30,4/12/24 23:00,0.23,0.22
4/12/24 22:00,4/12/24 22:30,4/12/24 23:00,4/12/24 23:30,7.73,7.36
4/12/24 22:30,4/12/24 23:00,4/12/24 23:30,4/13/24 0:00,2.75,2.62
4/12/24 23:00,4/12/24 23:30,4/13/24 0:00,4/13/24 0:30,5.65,5.38
4/12/24 23:30,4/13/24 0:00,4/13/24 0:30,4/13/24 1:00,4.79,4.56
4/13/24 0:00,4/13/24 0:30,4/13/24 1:00,4/13/24 1:30,5.36,5.1
4/13/24 0:30,4/13/24 1:00,4/13/24 1:30,4/13/24 2:00,5.67,5.4
